id1,id2,score
AARS2,HBS1L,-0.510296725774125
AARS2,HCCS,-0.5499626598611875
AARS2,HSCB,-0.5159732064778749
AARS2,HUS1,-0.5204718955984375
AARS2,HYPK,-0.5283877137110625
AARS2,IARS,-0.5616361730064167
AARS2,ICT1,-0.4500030145089375
AARS2,IMPDH2,-0.615643293978875
AARS2,INTS3,-0.564496492253
AARS2,INTS5,-0.548132742278375
AARS2,KARS,-0.52715675033825
AARS2,KCTD10,-0.7548407715950832
AARS2,KDM1A,-0.4512892635518125
AARS2,KIAA1731,-0.5741802766506875
AARS2,KIF11,-0.6001687479729375
AARS2,KIF14,-0.6296515404316875
AARS2,LARS,-0.5669002960745
AARS2,LARS2,-0.4763300775923333
AARS2,LEO1,-0.4317484746948125
AARS2,LIAS,-0.585980738032
AARS2,LONP1,-0.516801474690125
AARS2,LUC7L3,-0.5618965654159375
AARS2,Ltn1,-0.495460492614375
AARS2,MAPKAP1,-0.7010376884811875
AARS2,MARS,-0.5325277939385
AARS2,MARS2,-0.4986599061927916
AARS2,MASTL,-0.652261023833
AARS2,MAT2A,-0.559213935469
AARS2,MAX,-0.644412513366
AARS2,MBTPS2,-0.4212778851995
AARS2,MCM3,-0.6030786561145
AARS2,MCM3AP,-0.5876520696119375
AARS2,MCM4,-0.69741694137525
AARS2,MED1,-0.579667990382125
AARS2,MED14,-0.626506197325
AARS2,MED17,-0.7070424788852501
AARS2,MED22,-0.56775838324025
AARS2,MED23,-0.535816979727
AARS2,MED24,-0.687692676225875
AARS2,MED28,-0.457251701860125
AARS2,MED9,-0.66894004006
AARS2,METAP2,-0.5871670437603125
AARS2,METTL17,-0.58345081395925
AARS2,MFAP1,-0.720868455802375
AARS2,MINOS1,-0.606609950060875
AARS2,MINOS1-NBL1,-0.5382156925678749
AARS2,MPHOSPH6,-0.5041798193631875
AARS2,MRP63,-0.52472529374475
AARS2,MRPL10,-0.5149825017629375
AARS2,MRPL13,-0.533349785843375
AARS2,MRPL15,-0.468537600270125
AARS2,MRPL16,-0.518164252689375
AARS2,MRPL18,-0.5294362009939375
AARS2,MRPL19,-0.5106196432320624
AARS2,MRPL22,-0.5653311650075
AARS2,MRPL24,-0.508661984474125
AARS2,MRPL27,-0.4263878661194999
AARS2,MRPL3,-0.45545731034825
AARS2,MRPL32,-0.439968102262
AARS2,MRPL33,-0.564981757175125
AARS2,MRPL36,-0.5193287545031667
AARS2,MRPL37,-0.4817128320647916
AARS2,MRPL39,-0.4823238505514833
AARS2,MRPL42,-0.473211167633875
AARS2,MRPL43,-0.4646161550283333
AARS2,MRPL46,-0.433377063128
AARS2,MRPL50,-0.395680070654875
AARS2,MRPS10,-0.4623993355424375
AARS2,MRPS11,-0.554236332753375
AARS2,MRPS14,-0.5852204417812501
AARS2,MRPS16,-0.4061694250469375
AARS2,MRPS18A,-0.4811476210554583
AARS2,MRPS18B,-0.4424981508989375
AARS2,MRPS21,-0.5931062220011875
AARS2,MRPS23,-0.5046000038746875
AARS2,MRPS25,-0.4310549982221875
AARS2,MRPS27,-0.5434775716870001
AARS2,MRPS28,-0.4676821060636875
AARS2,MRPS30,-0.4319615455155625
AARS2,MRPS35,-0.5057472701295833
AARS2,MRPS5,-0.5223163857445
AARS2,MRPS9,-0.5011926736747501
AARS2,MTBP,-0.606555191274625
AARS2,MTERFD1,-0.4739946448080625
AARS2,MTHFD2,-0.4180961675115417
AARS2,MTOR,-0.714758261987625
AARS2,MTPAP,-0.5539453439806666
AARS2,MZT1,-0.60087854912325
AARS2,NAA25,-0.5999038347423333
AARS2,NAA50,-0.4839814730524999
AARS2,NACA,-0.5861882020515625
AARS2,NAMPT,-0.4960455539829583
AARS2,NAT10,-0.555240678323375
AARS2,NCAPD2,-0.5749242705635
AARS2,NCBP1,-0.560430143480375
AARS2,NDUFA2,-0.564551249333875
AARS2,NDUFA8,-0.4834964078605624
AARS2,NDUFA9,-0.47985620627575
AARS2,NDUFB1,-0.433886638304
AARS2,NDUFB2,-0.48988731693275
AARS2,NDUFB4,-0.4594842448179166
AARS2,NEMF,-0.4370040203006875
AARS2,NFE2L1,-0.6848266255620418
AARS2,NFYC,-0.5235999608016875
AARS2,NIP7,-0.7269779685046249
AARS2,NOC2L,-0.6177743767603749
AARS2,NOL10,-0.5048481235290625
AARS2,NOL8,-0.606473694756375
AARS2,NOL9,-0.4370729577979583
AARS2,NOLC1,-0.4484889581955
AARS2,NOP58,-0.6414388123750625
AARS2,NSMCE1,-0.5641654869674583
AARS2,NSMCE4A,-0.5164233636212501
AARS2,NUBP1,-0.432604040198625
AARS2,NUDC,-0.543898148951
AARS2,NUP43,-0.4785284443454375
AARS2,NUP54,-0.6928755036339375
AARS2,NUP85,-0.5701914570579166
AARS2,NUTF2,-0.7011526782961249
AARS2,OGFOD1,-0.5877260156274375
AARS2,OPA1,-0.53760054081675
AARS2,ORAOV1,-0.4864791752608125
AARS2,PAFAH1B1,-0.5506605935626875
AARS2,PAXBP1,-0.570947953891125
AARS2,PDCD7,-0.50854277715025
AARS2,PDRG1,-0.5725550902437501
AARS2,PDSS2,-0.4764645442309375
AARS2,PELO,-0.57335569238425
AARS2,PET112,-0.4712789395071249
AARS2,PFAS,-0.4638109036252917
AARS2,PGD,-0.629033267006375
AARS2,PGK1,-0.6408572629061875
AARS2,PHF5A,-0.857381239884875
AARS2,PITRM1,-0.4796087525189375
AARS2,PMF1,-0.606207168618125
AARS2,PMPCB,-0.6398653601231875
AARS2,PMVK,-0.4286966869049375
AARS2,PNISR,-0.6814905053534375
AARS2,PNN,-0.5666722677980001
AARS2,POLA1,-0.706932020710625
AARS2,POLD1,-0.616322505679625
AARS2,POLD3,-0.6306494442135834
AARS2,POLE,-0.573982904505375
AARS2,POLE2,-0.5970211581609584
AARS2,POLN,-0.5771310385845
AARS2,POLR2B,-0.7320005553821876
AARS2,POLR2K,-0.6783398368215
AARS2,POLR3A,-0.64759386276425
AARS2,POLR3B,-0.505993720548375
AARS2,PPAT,-0.5300820791275624
AARS2,PPCS,-0.49321207640525
AARS2,PPIE,-0.5190270374345001
AARS2,PPP2R1A,-0.5723808838725
AARS2,PPP2R2A,-0.537271208623125
AARS2,PPWD1,-0.6092162876525625
AARS2,PRIM2,-0.593309468476375
AARS2,PRMT5,-0.4926680329315624
AARS2,PRPF18,-0.5093450315103125
AARS2,PSMB6,-0.719577500253
AARS2,PSMB7,-0.5906220237061249
AARS2,PSMC1,-0.5794059937139999
AARS2,PSMC2,-0.6551405142721876
AARS2,PSMC6,-0.6451511267994999
AARS2,PSMD1,-0.534834143593125
AARS2,PSMD12,-0.687946767411375
AARS2,PSMD4,-0.6607549142655
AARS2,PSMD6,-0.563674167801
AARS2,PSPH,-0.5139472738984375
AARS2,PTCD1,-0.4386500759056666
AARS2,PTCD3,-0.518068544896875
AARS2,PTTG1,-0.592799936946125
AARS2,PWP1,-0.5253283210644375
AARS2,QARS,-0.5550245566049999
AARS2,RAD51,-0.63973981481775
AARS2,RAE1,-0.605986238674
AARS2,RBBP8,-0.6043511540675625
AARS2,RBFA,-0.4108472906024583
AARS2,RBM17,-0.6776245289131251
AARS2,RBM22,-0.63907422541975
AARS2,RBM25,-0.6220001420418125
AARS2,REXO2,-0.60743149793
AARS2,RFC4,-0.6312430401925625
AARS2,RFC5,-0.563829518920875
AARS2,RINT1,-0.6304675792162917
AARS2,RNF20,-0.4791421598418125
AARS2,RNGTT,-0.6327365590836875
AARS2,ROMO1,-0.5203120998625
AARS2,RPA3,-0.499959251722625
AARS2,RPF2,-0.5181118058455625
AARS2,RPL10,-0.648866785330125
AARS2,RPL11,-0.65832226165825
AARS2,RPL13,-0.481137323085125
AARS2,RPL23,-0.7178252168371251
AARS2,RPL24,-0.5700375323668749
AARS2,RPL27,-0.6548725302489999
AARS2,RPL28,-0.5156118165644167
AARS2,RPL3,-0.5444359097055625
AARS2,RPL30,-0.730901020206875
AARS2,RPL32,-0.5625315822818749
AARS2,RPL35,-0.3932789633285
AARS2,RPL36A,-0.460383579875375
AARS2,RPL5,-0.621183593528875
AARS2,RPL8,-0.6319188345606875
AARS2,RPLP1,-0.548119301457875
AARS2,RPLP2,-0.5952656720255625
AARS2,RPP30,-0.5713226337954376
AARS2,RPP38,-0.4728178217610625
AARS2,RPS18,-0.56603906086225
AARS2,RPS27A,-0.8023052630149375
AARS2,RPS28,-0.60104742117525
AARS2,RPSA,-0.6709115158068124
AARS2,RPTOR,-0.6175498457169166
AARS2,RRM1,-0.5229005165620625
AARS2,RTF1,-0.478132208144375
AARS2,SAP18,-0.6271965643465
AARS2,SCO1,-0.44527640096125
AARS2,SCYL1,-0.5115416280036875
AARS2,SDHC,-0.429459728048875
AARS2,SEC22B,-0.53725349779225
AARS2,SEH1L,-0.54367075685875
AARS2,SF3B1,-0.6042813168371876
AARS2,SFXN1,-0.435418754795875
AARS2,SGOL1,-0.5942450990143751
AARS2,SKA3,-0.5217323543414375
AARS2,SKIV2L,-0.62178602589275
AARS2,SKIV2L2,-0.5631332921687083
AARS2,SLC35A1,-0.4961885592383125
AARS2,SLC39A9,-0.5276760330324167
AARS2,SLC7A1,-0.5431972455926249
AARS2,SLC7A6OS,-0.64636605210175
AARS2,SMC5,-0.4622999205022083
AARS2,SMNDC1,-0.5984919308467916
AARS2,SNAPC1,-0.39646756412425
AARS2,SNIP1,-0.5926867342085417
AARS2,SNRNP70,-0.5500971710917083
AARS2,SNRPB,-0.619571294701375
AARS2,SNRPC,-0.5863593413848125
AARS2,SNRPD3,-0.5750850092889375
AARS2,SNRPG,-0.587790828034375
AARS2,SPAG7,-0.5939667448680626
AARS2,SPATA5,-0.4077444696124375
AARS2,SRFBP1,-0.604424900952625
AARS2,SRP19,-0.558142109265125
AARS2,SRSF7,-0.4976222106588749
AARS2,SSB,-0.476651202356
AARS2,SSBP1,-0.496271174673125
AARS2,STXBP4,-0.4265238935256875
AARS2,SYVN1,-0.4597809284675625
AARS2,TAF1,-0.6795823553788125
AARS2,TAF1A,-0.581988636140625
AARS2,TAF2,-0.6420346628256876
AARS2,TAZ,-0.6033022144048125
AARS2,TBC1D31,-0.4228997305248125
AARS2,TBCB,-0.64144608617075
AARS2,TCF25,-0.48418509877875
AARS2,TCOF1,-0.4651619087362499
AARS2,TFB1M,-0.4196043668143749
AARS2,TGIF2,-0.41464268536275
AARS2,TIMELESS,-0.668812358391875
AARS2,TIMM22,-0.4471492769451875
AARS2,TIMM23B,-0.562629134749
AARS2,TIMM9,-0.5690708909090417
AARS2,TIPIN,-0.5024660012238125
AARS2,TMEM261,-0.4881175811498125
AARS2,TOMM22,-0.546198249186125
AARS2,TRA2B,-0.4650516146978333
AARS2,TRMT5,-0.5065955528345
AARS2,TRNAU1AP,-0.5701810586082917
AARS2,TRPM7,-0.5619769075509583
AARS2,TRRAP,-0.628856525161
AARS2,TSEN2,-0.5493734169346876
AARS2,TTC4,-0.6223113192995
AARS2,TTI2,-0.617307984103125
AARS2,TUBB,-0.504319771145
AARS2,TUBGCP3,-0.6376545979140625
AARS2,TUBGCP4,-0.6560270613025
AARS2,TUBGCP5,-0.6249161105554167
AARS2,UBA2,-0.4984742723905
AARS2,UBA3,-0.5655803207674167
AARS2,UMPS,-0.5601158622180625
AARS2,UQCRB,-0.431274550403375
AARS2,USE1,-0.574749646473625
AARS2,USMG5,-0.5222039576137499
AARS2,VPS29,-0.6057389226401251
AARS2,VPS4A,-0.4875582637022499
AARS2,VPS72,-0.487888945912875
AARS2,WARS2,-0.4548082459824167
AARS2,WDR36,-0.600884349997625
AARS2,WDR61,-0.467077176029625
AARS2,WDR7,-0.505048935672625
AARS2,WDR70,-0.518718257742125
AARS2,WDR77,-0.512086262254625
AARS2,XPO1,-0.616621416170875
AARS2,XRN2,-0.4677257190553749
AARS2,YTHDC1,-0.556223030917125
AARS2,ZCCHC9,-0.5901197396185
AARS2,ZMAT2,-0.6544644391505625
AARS2,ZMAT5,-0.550132177361875
AARS2,ZNF511,-0.53725606253725
AARS2,ZNF574,-0.5398120485320625
AARS2,ZNF598,-0.45768000475875
AARS2,ZNF830,-0.624174229333
AARS2,ZNHIT6,-0.54751552563675
AARS2,ZNRD1,-0.5025488841512084
AARS2,ZWINT,-0.531521986294625
AARS2,negative,-0.4499970061114453
AATF,AATF,-0.7597248772803751
AATF,ABCB7,-0.4734039260821875
AATF,ACTL6A,-0.5490906830461251
AATF,ACTR10,-0.5904160246631667
AATF,ADAT2,-0.5104467071850417
AATF,ADPRM,-0.4839845826808125
AATF,AFG3L2,-0.6039835705888333
AATF,ANAPC13,-0.5925351482315625
AATF,ANKZF1,-0.4590946909645624
AATF,APOOL,-0.5015252730904166
AATF,ARGLU1,-0.524194052318125
AATF,ARIH1,-0.607771770668
AATF,ARL2,-0.502254197199
AATF,ASCC3,-0.4938527664274375
AATF,ASNA1,-0.4613315846894166
AATF,ATP1A1,-0.5690038983930625
AATF,ATP5A1,-0.5775447266063749
AATF,ATP5F1,-0.5979031614228125
AATF,ATP5J2,-0.496478948794125
AATF,ATP6AP1,-0.571539665411625
AATF,ATP6V1G1,-0.537133653348
AATF,ATXN10,-0.5102218118925
AATF,AURKA,-0.66378472993875
AATF,BDP1,-0.620298189729875
AATF,BNIP1,-0.717512707184625
AATF,BOD1L1,-0.449406576604875
AATF,BTF3,-0.342865848461125
AATF,BUB1B,-0.556003033166875
AATF,BUB3,-0.6222681934550417
AATF,C11orf30,-0.4093307473932083
AATF,C14orf178,-0.525649426882375
AATF,C14orf2,-0.5135824078524376
AATF,C6orf203,-0.389954823631125
AATF,C9orf114,-0.529099970047
AATF,CACTIN,-0.4788035732095
AATF,CAMLG,-0.4234578646914375
AATF,CAPZB,-0.5010711027648125
AATF,CARS,-0.536898809545
AATF,CARS2,-0.53739183197025
AATF,CCDC84,-0.577721206040875
AATF,CCNK,-0.40418704973775
AATF,CCT8,-0.532271293594875
AATF,CDC16,-0.5470571360475001
AATF,CDC23,-0.6702320471670625
AATF,CDC26,-0.5109752549090625
AATF,CDC27,-0.711062813689375
AATF,CDC40,-0.6446799984635
AATF,CDC73,-0.49743950279025
AATF,CDCA8,-0.5988408356355
AATF,CDK1,-0.52771446421225
AATF,CDK12,-0.4015572375955833
AATF,CENPK,-0.4933236302098125
AATF,CENPM,-0.5738356796965
AATF,CENPP,-0.5476444785853125
AATF,CENPW,-0.4873895906525196
AATF,CEP152,-0.5929239236362084
AATF,CEP192,-0.613951473016625
AATF,CEP63,-0.47256640356725
AATF,CHMP2A,-0.6882304614943751
AATF,CIRH1A,-0.6068147121135625
AATF,CIT,-0.584996601002375
AATF,CKAP5,-0.51688471712525
AATF,CLSPN,-0.6797313338354375
AATF,CMAS,-0.5804701933419584
AATF,CNOT1,-0.603294031987875
AATF,COA3,-0.4633131513124375
AATF,COG3,-0.533910090650625
AATF,COPE,-0.4570757349640625
AATF,COPS2,-0.5315546780063125
AATF,COPS4,-0.5925665279852083
AATF,COPS5,-0.5351445219993375
AATF,COQ2,-0.4588335925499375
AATF,COX16,-0.5129568168961874
AATF,COX5A,-0.4811133883249375
AATF,COX6C,-0.46711331601825
AATF,COX7C,-0.471882595004
AATF,CSTF3,-0.4597145765285
AATF,CTNNBL1,-0.3383089285755
AATF,CYB5B,-0.4414375145613125
AATF,DAP3,-0.5238659722181667
AATF,DARS,-0.63599864014525
AATF,DCAF7,-0.49981069392025
AATF,DCTN2,-0.6467007242380001
AATF,DCTN4,-0.5070778254999375
AATF,DDX18,-0.58806337883675
AATF,DDX46,-0.5309768915901875
AATF,DHODH,-0.54861661026175
AATF,DHX37,-0.5184144984338125
AATF,DICER1,-0.4923609492656875
AATF,DLST,-0.4204419294960625
AATF,DNA2,-0.5990387282176249
AATF,DNTTIP2,-0.621856974349875
AATF,DONSON,-0.427814570427
AATF,DYNC1H1,-0.636327608264375
AATF,EBNA1BP2,-0.5834784997260001
AATF,EEF1G,-0.5192289061123125
AATF,EFR3A,-0.5950339045606666
AATF,EIF2B5,-0.476993843531375
AATF,EIF3C,-0.512943980289125
AATF,EIF3D,-0.487949311299375
AATF,EIF3H,-0.525024389535875
AATF,EIF3M,-0.5675566347528125
AATF,EIF4A1,-0.46802211411375
AATF,EIF4G1,-0.701818039483125
AATF,EIF5B,-0.5162076522955417
AATF,EIF6,-0.63563951813125
AATF,ELP4,-0.5151843884838125
AATF,EMC1,-0.48676632297975
AATF,EMC2,-0.48188793465675
AATF,EMC4,-0.496064789934625
AATF,EMC6,-0.5016439761491875
AATF,EMC7,-0.5012966847631251
AATF,EMG1,-0.650011974231375
AATF,ERH,-0.4876135145014375
AATF,EXOSC2,-0.680423513018375
AATF,EXOSC4,-0.5094822787245
AATF,EXOSC6,-0.465777683902875
AATF,EXOSC9,-0.542669648853125
AATF,FAM208A,-0.5063809953839999
AATF,FAM50A,-0.515584812744125
AATF,FAM98B,-0.4567419106637917
AATF,FARSA,-0.60460230555025
AATF,FARSB,-0.508431409798
AATF,FBXO28,-0.5378030845688125
AATF,FDPS,-0.4976643975480624
AATF,FH,-0.5259388485873749
AATF,FIP1L1,-0.61450056875125
AATF,GEMIN2,-0.4517087692765
AATF,GEMIN4,-0.444119321613375
AATF,GFER,-0.5223177619875
AATF,GFI1B,-0.4602975998843749
AATF,GINS4,-0.537471662521625
AATF,GNL2,-0.54891310296675
AATF,GNL3L,-0.5623171265011251
AATF,GNPAT,-0.5440999371223333
AATF,GOLT1B,-0.533973494501125
AATF,GPN3,-0.6353246760695626
AATF,GTF2E1,-0.40616144694925
AATF,GTF2H1,-0.432878799837
AATF,GTF2H4,-0.578911190322375
AATF,GTF3C3,-0.4873378181383749
AATF,GTPBP4,-0.4681041804988125
AATF,HBS1L,-0.4119873575143125
AATF,HCCS,-0.53239076593725
AATF,HSCB,-0.42077216512925
AATF,HUS1,-0.564850039946625
AATF,HYPK,-0.4574469470895624
AATF,IARS,-0.492851194497625
AATF,ICT1,-0.588882876470125
AATF,IMPDH2,-0.5768918392669167
AATF,INTS3,-0.5312524818116875
AATF,INTS5,-0.528517883657875
AATF,KARS,-0.5412292131844375
AATF,KCTD10,-0.6763632328812084
AATF,KDM1A,-0.446527628175875
AATF,KIAA1731,-0.5829050087500001
AATF,KIF11,-0.59391482522675
AATF,KIF14,-0.5006290399900625
AATF,LARS,-0.587802161499
AATF,LARS2,-0.50937717325925
AATF,LEO1,-0.6254580011401875
AATF,LIAS,-0.522811968839875
AATF,LONP1,-0.43230562000375
AATF,LUC7L3,-0.468756914168625
AATF,Ltn1,-0.441078081034875
AATF,MAPKAP1,-0.5570174850735625
AATF,MARS,-0.52780764314225
AATF,MARS2,-0.5209062044722916
AATF,MASTL,-0.6165288261459375
AATF,MAT2A,-0.549090132806125
AATF,MAX,-0.4644867234914375
AATF,MBTPS2,-0.48900539621875
AATF,MCM3,-0.5502654345259375
AATF,MCM3AP,-0.6730589065709375
AATF,MCM4,-0.5329981000111875
AATF,MED1,-0.57144701662775
AATF,MED14,-0.5100083946125
AATF,MED17,-0.60535117642625
AATF,MED22,-0.52429503397525
AATF,MED23,-0.570902642055375
AATF,MED24,-0.6041440122411667
AATF,MED28,-0.454721540275625
AATF,MED9,-0.522847928177625
AATF,METAP2,-0.5538556329631875
AATF,METTL17,-0.62714945826575
AATF,MFAP1,-0.80352975207425
AATF,MINOS1,-0.537273755758875
AATF,MINOS1-NBL1,-0.5589590627524375
AATF,MPHOSPH6,-0.50013023072
AATF,MRP63,-0.6407774946865
AATF,MRPL10,-0.587831874323625
AATF,MRPL13,-0.5732049014895625
AATF,MRPL15,-0.5182244183699375
AATF,MRPL16,-0.5490620112593125
AATF,MRPL18,-0.6448642588546875
AATF,MRPL19,-0.60504761180625
AATF,MRPL22,-0.581628113636625
AATF,MRPL24,-0.55011030771925
AATF,MRPL27,-0.587776924772375
AATF,MRPL3,-0.5053361848376875
AATF,MRPL32,-0.5157181592455
AATF,MRPL33,-0.678853058527375
AATF,MRPL36,-0.5885278157667501
AATF,MRPL37,-0.5832356179913333
AATF,MRPL39,-0.578685292186
AATF,MRPL42,-0.559746534163375
AATF,MRPL43,-0.52871200033575
AATF,MRPL46,-0.5273117703945001
AATF,MRPL50,-0.409012870671
AATF,MRPS10,-0.59492226624975
AATF,MRPS11,-0.609093463194625
AATF,MRPS14,-0.58546133313275
AATF,MRPS16,-0.5790108598510625
AATF,MRPS18A,-0.5283134235400834
AATF,MRPS18B,-0.541357947687625
AATF,MRPS21,-0.6228041408650625
AATF,MRPS23,-0.56883285702175
AATF,MRPS25,-0.502122650187125
AATF,MRPS27,-0.6446642884878333
AATF,MRPS28,-0.552717307348625
AATF,MRPS30,-0.4887284618758125
AATF,MRPS35,-0.5825781380167917
AATF,MRPS5,-0.64631746817125
AATF,MRPS9,-0.6575092089098125
AATF,MTBP,-0.49053810666625
AATF,MTERFD1,-0.4618839230569375
AATF,MTHFD2,-0.3993293718115416
AATF,MTOR,-0.5932126553685
AATF,MTPAP,-0.6113669664335833
AATF,MZT1,-0.520413131834875
AATF,NAA25,-0.5366120776472917
AATF,NAA50,-0.4463371863640625
AATF,NACA,-0.5259039673194374
AATF,NAMPT,-0.4780799098422916
AATF,NAT10,-0.5118315992335
AATF,NCAPD2,-0.57925378767175
AATF,NCBP1,-0.464770514121875
AATF,NDUFA2,-0.4702666999135
AATF,NDUFA8,-0.6016456676735625
AATF,NDUFA9,-0.5262405181544375
AATF,NDUFB1,-0.480543678193375
AATF,NDUFB2,-0.5083083533915624
AATF,NDUFB4,-0.540280609871625
AATF,NEMF,-0.4437526929005624
AATF,NFE2L1,-0.5741291368479167
AATF,NFYC,-0.4454418987339374
AATF,NIP7,-0.641224745592375
AATF,NOC2L,-0.4954797260188125
AATF,NOL10,-0.5724328298718125
AATF,NOL8,-0.55624624618725
AATF,NOL9,-0.4757167793952083
AATF,NOLC1,-0.457904251650375
AATF,NOP58,-0.604293491557375
AATF,NSMCE1,-0.5369379815718334
AATF,NSMCE4A,-0.45263368587225
AATF,NUBP1,-0.4583864204277499
AATF,NUDC,-0.473119382706875
