id1,id2,score
IGDCC3,SPI1,2.174125612
MLK4,MAP7D1,2.172842714
MAPK1,TBX3,2.16228721
ELMSAN1,HOXC13,2.16062836
CELF2,MEIS1,2.1533388
TBX2,TMSB4X,2.153252998
CLDN6,CLDN6,2.152791676
MAP2K6,RHOXF2B,2.149259465
OSR2,UBASH3A,2.148638477
KLF1,ZBTB10,2.148032801
KMT2A,OSR2,2.146998565
DUSP9,KIF18B,2.144990602
POU3F2,S1PR2,2.143452821
CKS1B,MAP4K5,2.143286935
FEV,SNAI1,2.142645841
MAML2,ZBTB1,2.141097337
CDKN1B,NCL,2.140243446
CDKN1A,PLEKHO2,2.138569837
MAP2K6,MEIS1,2.136283182
CEBPE,IGDCC3,2.136168587
CEBPB,ETS2,2.135203713
CSRNP1,HNF4A,2.135193488
IRF1,TP73,2.134260917
FOXL2NB,FEV,2.133925703
MAP2K3,SGK1,2.131119673
PTPN1,RUNX1T1,2.128650433
CITED1,ZBTB25,2.126523084
FOXF1,TMSB4X,2.126214784
MEIS1,TBX3,2.125359087
BAK1,BAK1,2.125301087
CKS1B,ETS2,2.12419857
CLDN6,TMSB4X,2.12097971
ARID1A,KLF1,2.118366998
DUSP9,TMSB4X,2.118006354
MAPK1,PLEKHO2,2.116199413
FEV,ZNF318,2.116151272
BPGM,POU3F2,2.114163299
IRF1,SNAI1,2.106671449
PTPN9,STIL,2.106037157
RUNX1T1,SET,2.105522316
CELF2,PRTG,2.103876886
CKS1B,PTPN13,2.102216305
GCH1,IRF1,2.101892984
HNF4A,SGK1,2.099047397
CITED1,RUNX1T1,2.098902546
MAP2K3,PTPN12,2.095474936
FEV,LHX1,2.095348779
CKS1B,SGK1,2.094822598
MLK4,MAP2K6,2.093913403
GCH1,IER5L,2.09229877
CSRNP1,HOXB9,2.091371451
KLF1,MAP7D1,2.085768468
MAML2,RREB1,2.085725246
CDKN1B,HOXC13,2.081261202
COL2A1,PTPN1,2.081231185
BCORL1,MLK4,2.079446427
ELMSAN1,PTPN1,2.07898649
MAP4K5,PTPN12,2.078581968
CKS1B,MLK4,2.073921651
RHOXF2B,TBX3,2.073689326
FOXF1,SAMD1,2.073111165
LYL1,TMSB4X,2.070784509
FOXF1,UBASH3B,2.070176643
SGK1,STIL,2.068645594
FOXL2NB,FOXL2NB,2.06802606
BCR,SAMD1,2.067475805
MIDN,PTPN12,2.065925877
CNN1,POU3F2,2.063383328
PTPN12,PTPN12,2.060818641
SGK1,TMSB4X,2.058192429
BAK1,CBL,2.052682063
CNNM4,LYL1,2.051783762
MIDN,SLC6A9,2.051069587
CDKN1A,HOXB9,2.050746438
PIK3CB,STIL,2.047586896
CELF2,KLF1,2.047186752
CITED1,S1PR2,2.047006514
BAK1,UBASH3B,2.039837335
HOXA13,TBX3,2.039587012
CEBPA,S1PR2,2.036907631
BCORL1,CBARP,2.036243467
KIF2C,PTPN9,2.034569837
CSRNP1,MLK4,2.032639087
KIF2C,ZBTB25,2.031146505
KMT2A,TGFBR2,2.030230773
ARID1A,SGK1,2.025101248
FOSB,TBX2,2.024865175
FEV,KIF2C,2.023814703
CEBPB,NCL,2.022738515
CEBPA,TBX2,2.022488722
ISL2,TGFBR2,2.021742798
MAP2K3,MAP4K3,2.018990464
HK2,SLC6A9,2.016080382
CDKN1B,PEG10,2.014924024
CKS1B,COL1A1,2.009734923
IER5L,SGK1,2.007813314
COL1A1,LYL1,2.004593083
CDKN1C,LHX1,2.003221353
CEBPB,TGFBR2,2.001822325
CNN1,FOXL2,1.996860434
GLB1L2,MAP2K6,1.995409083
RHOXF2B,ZBTB1,1.991367304
CDKN1B,ETS2,1.990379614
BPGM,MAP2K6,1.988446497
COL1A1,UBASH3A,1.987860053
ETS2,ZBTB1,1.987470079
LYL1,SLC6A9,1.986800829
RREB1,TMSB4X,1.986608933
TMSB4X,UBASH3A,1.986111182
TBX3,TMSB4X,1.985864774
CBL,ZC3HAV1,1.984067078
CDKN1B,RUNX1T1,1.984061229
MAP2K3,ZC3HAV1,1.982799311
OSR2,TGFBR2,1.982234323
KIF18B,RUNX1T1,1.981912821
MAP7D1,UBASH3A,1.981525513
FEV,JUN,1.981152222
ARID1A,DUSP9,1.980204894
PLK4,TBX2,1.979159431
MAP7D1,RHOXF2B,1.978922283
CEBPB,ZBTB1,1.974607558
PTPN1,ZBTB10,1.971979599
COL1A1,PLEKHO2,1.971467667
PLEKHO2,TMSB4X,1.970510614
MLK4,MAPK1,1.970137891
CEBPE,PLEKHO2,1.969672184
MAP4K3,NIT1,1.969223684
IER5L,SNAI1,1.969218623
FOXO4,PTPN12,1.966773543
MAP4K5,ZBTB1,1.965444707
CEBPA,PRTG,1.963732181
FOXF1,TP73,1.963168731
KLF1,PLK4,1.961452624
ETS2,IRF1,1.961101417
BCR,CKS1B,1.960603545
ZBTB10,ZBTB25,1.959465564
BPGM,ETS2,1.958892104
COL1A1,TBX2,1.958811879
SLC38A2,ZBTB1,1.956835819
KLF1,TBX3,1.954802572
MAP4K3,SPI1,1.952913333
CBARP,SPI1,1.951055516
CDKN1A,HOXC13,1.950131951
CBARP,MAP7D1,1.949309787
MAP4K3,UBASH3B,1.947748854
CDKN1A,MAP4K3,1.942942185
MAP2K3,POU3F2,1.941524604
COL1A1,RREB1,1.939356082
CSRNP1,ZC3HAV1,1.935253835
MAP4K3,TP73,1.934963878
CBARP,RUNX1T1,1.933690017
DLX2,NIT1,1.933112561
MAP2K6,MIDN,1.932273317
HNF4A,POU3F2,1.932023269
CBARP,HOXA13,1.931603786
CDKN1B,NIT1,1.923591203
CELF2,SNAI1,1.923396003
AHR,CDKN1B,1.922443756
ETS2,MAP4K3,1.9220814
CEBPE,UBASH3B,1.920919082
CEBPB,MAP4K3,1.920648239
SLC6A9,TSC22D1,1.918528099
KLF1,MAPK1,1.914918989
RUNX1T1,ZBTB1,1.911656465
BPGM,HOXA13,1.90975109
BCL2L11,CDKN1A,1.908914977
ARID1A,LYL1,1.908670492
NIT1,PTPN9,1.906810883
RUNX1T1,UBASH3A,1.905964725
MEIS1,OSR2,1.905558896
CEBPA,UBASH3B,1.903780154
CNN1,KIF2C,1.901615953
ARID1A,HNF4A,1.898495207
CBL,PLK4,1.896685021
MAP4K3,PLK4,1.895938834
TP73,UBASH3A,1.895182486
GCH1,MAP7D1,1.8920557
MAML2,MAP4K5,1.891454056
PTPN13,RUNX1T1,1.891321848
DLX2,STIL,1.888555317
CEBPA,PIK3CB,1.887857246
BCR,CBL,1.887836776
KMT2A,SLC38A2,1.886916088
COL1A1,NIT1,1.886577615
MAP7D1,PTPN13,1.885864942
MEIS1,TMSB4X,1.885498785
HK2,HOXB9,1.881723459
KIF18B,TGFBR2,1.880814144
CKS1B,ISL2,1.879642337
BCR,PLEKHO2,1.879581918
LHX1,TP73,1.877762137
PLK4,ZC3HAV1,1.877563642
HOXB9,UBASH3B,1.876615568
MAP2K6,PTPN12,1.872553256
CEBPB,FOXO4,1.870853052
ATL1,MAP2K6,1.868459194
KIF18B,SLC6A9,1.866656854
CEBPE,ELMSAN1,1.866348488
BCL2L11,FOXL2,1.864268839
KLF1,PTPN9,1.863647737
IER5L,PTPN13,1.862164844
EGR1,LYL1,1.861645711
CDKN1B,ZBTB10,1.861160499
PLEKHO2,PTPN1,1.861098365
SNAI1,TMSB4X,1.860334059
MAP2K3,UBASH3A,1.85999212
CDKN1C,HOXB9,1.858073116
CNN1,HOXB9,1.857799416
FOXA3,PTPN1,1.857795593
HOXB9,MAP2K3,1.857497164
MAP2K6,MAP4K5,1.855676281
CDKN1A,PLK4,1.855563635
COL1A1,IKZF3,1.855059293
HNF4A,IGDCC3,1.854469756
CDKN1C,LYL1,1.854103542
BCORL1,SGK1,1.85219276
CDKN1A,SAMD1,1.852073667
FOXL2NB,PTPN1,1.85175796
BPGM,CDKN1A,1.851505994
CEBPE,COL1A1,1.850855216
CLDN6,MAML2,1.850233228
DLX2,EGR1,1.849669581
SLC4A1,SLC4A1,1.849297383
COL1A1,TMEM173,1.84831638
BPGM,HES7,1.846942698
CDKN1A,HK2,1.846193349
HES7,KMT2A,1.845773287
CBL,FOXF1,1.844686447
CBL,SLC38A2,1.843291155
CDKN1C,S1PR2,1.843178329
CBARP,LHX1,1.843028338
ETS2,PEG10,1.842479048
PTPN13,SLC38A2,1.840555175
SAMD1,SLC4A1,1.839464206
STIL,ZBTB25,1.836728865
MAP4K3,PTPN12,1.836062496
COL1A1,MAP4K5,1.834076592
NCL,PLK4,1.833734331
BAK1,SPI1,1.833707115
BPGM,DLX2,1.833623356
CKS1B,FOSB,1.830110258
CEBPE,PLK4,1.827772746
CKS1B,PRTG,1.827335427
PRDM1,SNAI1,1.824382012
ATL1,FOXO4,1.824332124
AHR,MAP4K5,1.821838742
EGR1,MIDN,1.821394363
NIT1,ZBTB1,1.821108485
CLDN6,MAP7D1,1.820417901
ARID1A,STIL,1.817842959
OSR2,RUNX1T1,1.814876243
CBARP,MAP2K3,1.813512651
TGFBR2,TP73,1.81288942
SLC6A9,ZBTB1,1.812483225
KIF18B,ZNF318,1.812141888
AHR,HNF4A,1.811543234
MAP2K3,SLC6A9,1.810113182
HOXB9,MAML2,1.809967689
SAMD1,TBX2,1.809607547
KMT2A,RHOXF2B,1.807751432
MAP4K5,RUNX1T1,1.807581327
CKS1B,LYL1,1.805736891
CDKN1C,HOXC13,1.805393299
BCORL1,TBX3,1.804420691
KIF2C,LYL1,1.802849742
CDKN1C,FEV,1.80220786
BCORL1,CLDN6,1.800278775
CDKN1B,TBX2,1.799688987
GLB1L2,TP73,1.799577932
MAPK1,SLC38A2,1.799345641
CEBPE,ZBTB1,1.799122301
CDKN1B,PRTG,1.797817061
DLX2,PLK4,1.797284402
RREB1,UBASH3A,1.797187924
BCR,TP73,1.796860131
ARID1A,CELF2,1.7934138
ETS2,MAML2,1.79263671
DLX2,SAMD1,1.792281154
HOXA13,ISL2,1.788140074
CKS1B,GCH1,1.787888442
ARID1A,MAP2K3,1.78712878
CBFA2T3,KIF18B,1.787027454
HOXC13,SET,1.786273885
MAP4K3,UBASH3A,1.784341677
MAP7D1,PTPN1,1.783757954
IER5L,MAP4K3,1.782256375
FEV,FOXO4,1.782095748
CSRNP1,RHOXF2B,1.78199102
FOXL2NB,FOXL2,1.779331866
CLDN6,SLC6A9,1.778689154
CDKN1C,COL1A1,1.774520517
CKS1B,SLC4A1,1.772925519
CBARP,PEG10,1.77238473
CITED1,UBASH3B,1.771666826
CKS1B,CNNM4,1.769677743
PEG10,PTPN13,1.76585461
CKS1B,MAP4K3,1.764688956
CNNM4,TMSB4X,1.764667918
LYL1,MIDN,1.762736627
ETS2,LHX1,1.762530328
BCORL1,MAP4K5,1.762461163
CDKN1C,HOXA13,1.762410424
CBFA2T3,CBL,1.761355361
CNNM4,S1PR2,1.759959104
CEBPA,IKZF3,1.759629908
LYL1,MAPK1,1.757007957
RHOXF2B,RHOXF2B,1.756639986
CBFA2T3,PLK4,1.756132341
BCR,NCL,1.752500701
GLB1L2,ZC3HAV1,1.752220776
IER5L,OSR2,1.751835588
CEBPA,PTPN1,1.751342775
HNF4A,KMT2A,1.749356815
CDKN1B,MLK4,1.748404882
CEBPB,PLEKHO2,1.746738918
ARRDC3,MAP7D1,1.746219982
IRF1,NCL,1.746004073
CEBPB,KMT2A,1.744791498
COL1A1,S1PR2,1.744750924
IGDCC3,KIF18B,1.742565897
CELF2,TP73,1.742207308
FOXF1,ZBTB1,1.741920676
IRF1,MAP2K6,1.7405371
CLDN6,TBX3,1.740354512
CBARP,PTPN9,1.740219162
SLC38A2,SPI1,1.739560997
CDKN1C,ZBTB10,1.738864869
HOXC13,PTPN9,1.738224293
DUSP9,HES7,1.735854323
COL1A1,SAMD1,1.733650075
FOXL2NB,HK2,1.733310617
IKZF3,RHOXF2B,1.732694971
PLK4,ZBTB1,1.731153909
SAMD1,SLC38A2,1.730936122
MIDN,PTPN1,1.730871593
CBL,HOXB9,1.730623543
HOXC13,PIK3CB,1.730314885
AHR,HK2,1.729876029
CELF2,MAP4K3,1.729732315
ARID1A,HK2,1.729479419
PLK4,TBX3,1.728711482
CDKN1C,TBX2,1.728687934
SLC6A9,SPI1,1.727199137
CKS1B,POU3F2,1.726594261
CBARP,CDKN1C,1.726403149
DUSP9,KIF2C,1.725484773
CDKN1A,MAPK1,1.725242669
BPGM,SLC6A9,1.724275002
FOSB,SAMD1,1.723317863
BCR,CLDN6,1.721466271
NCL,S1PR2,1.720604335
COL2A1,HES7,1.720570307
EGR1,HK2,1.719802045
FOXL2,UBASH3B,1.719435726
KMT2A,SNAI1,1.718675689
MLK4,MAML2,1.718366215
CDKN1C,PTPN1,1.717352713
ATL1,EGR1,1.717321568
KMT2A,ZC3HAV1,1.716242459
CEBPE,FOXO4,1.714191817
FOXL2,ZBTB1,1.713755849
HOXB9,TBX3,1.713079707
CDKN1B,CKS1B,1.712561729
CBFA2T3,IER5L,1.70800115
LYL1,S1PR2,1.7063437
BCORL1,MAP4K3,1.705637077
CDKN1B,OSR2,1.704347293
CEBPA,CSRNP1,1.703645965
FEV,TP73,1.699977909
CELF2,TMSB4X,1.699382875
CBARP,MAP2K6,1.697991028
ARID1A,TGFBR2,1.697309799
CBARP,ELMSAN1,1.69714063
HES7,PTPN12,1.696887247
CDKN1B,KIF2C,1.696220672
CDKN1B,S1PR2,1.693304443
KMT2A,KMT2A,1.693277625
HOXC13,TBX2,1.693248115
MAP4K5,NIT1,1.693111571
BPGM,CDKN1B,1.692735146
FEV,FOXF1,1.692399793
HNF4A,IKZF3,1.69166392
EGR1,HOXA13,1.689048372
IER5L,KLF1,1.687350652
CITED1,PTPN9,1.68674308
CEBPA,ISL2,1.686514405
LYL1,MAML2,1.686382044
SLC4A1,TSC22D1,1.684444046
ATL1,ZNF318,1.684241268
KLF1,PEG10,1.684190394
MAP2K3,S1PR2,1.681880865
CEBPB,PEG10,1.681464903
CDKN1C,DUSP9,1.680577367
BCR,FOXO4,1.680500437
SPI1,TP73,1.680333328
CSRNP1,ELMSAN1,1.679953728
BPGM,MAML2,1.677247997
CDKN1C,MAPK1,1.67414161
EGR1,PTPN9,1.673721209
CLDN6,MAP2K3,1.672235424
FOXA1,MAML2,1.670781755
FOXL2NB,HES7,1.669613574
COL2A1,NCL,1.668039339
MAP2K3,RUNX1T1,1.668016962
CEBPB,PTPN1,1.666387953
CDKN1C,TP73,1.665861655
RHOXF2B,TBX2,1.664688641
CDKN1A,FOXF1,1.662884806
CELF2,ZC3HAV1,1.662071053
ATL1,KIF18B,1.661345497
HOXC13,SLC6A9,1.660169688
HES7,PEG10,1.659003949
CELF2,NCL,1.65748174
HES7,TBX2,1.657438895
ARRDC3,KIF18B,1.656821087
HOXC13,IRF1,1.656518324
CEBPE,UBASH3A,1.654406553
MAML2,ZBTB25,1.654191882
BCL2L11,LHX1,1.653185306
CNNM4,KIF18B,1.652909444
CNNM4,MAP2K3,1.651682404
BPGM,CELF2,1.651546089
CDKN1B,RHOXF2B,1.650588568
CITED1,CKS1B,1.649495386
BCL2L11,CNNM4,1.648670453
HES7,PIK3CB,1.648388993
CKS1B,HOXB9,1.646454626
CBFA2T3,CELF2,1.644406229
CEBPE,LHX1,1.640967231
ISL2,TP73,1.638978558
MAP4K5,ZC3HAV1,1.638210663
CLDN6,COL1A1,1.638008562
CEBPE,CNNM4,1.63766185
CDKN1B,IGDCC3,1.63726667
SLC6A9,TGFBR2,1.636221514
PLEKHO2,TSC22D1,1.635776452
BCORL1,SNAI1,1.635616869
BCORL1,FOXF1,1.634392688
CNNM4,STIL,1.633826644
ARID1A,FOXO4,1.632534598
BAK1,PRDM1,1.630742904
PRTG,TGFBR2,1.630267601
MLK4,UBASH3A,1.629589607
PLEKHO2,ZBTB25,1.629549077
FEV,MLK4,1.629220765
BCL2L11,FOXF1,1.628107643
COL2A1,JUN,1.626706876
S1PR2,SGK1,1.622657423
ARID1A,COL1A1,1.621024412
PTPN12,TBX3,1.617619972
ATL1,MCOLN3,1.617555769
CBARP,OSR2,1.616716489
CEBPA,GCH1,1.616265973
BCL2L11,SET,1.616194187
CSRNP1,HES7,1.615537996
CELF2,FOXO4,1.615372342
MAP4K5,PRDM1,1.614314849
ELMSAN1,SAMD1,1.613209822
FOXF1,HK2,1.61138711
FOXO4,PRDM1,1.611269501
BPGM,SLC38A2,1.6106115
CELF2,ZBTB25,1.610396229
CDKN1C,SLC4A1,1.610075328
IGDCC3,PRTG,1.608980686
ARRDC3,UBASH3B,1.607541576
CELF2,FEV,1.605859897
GLB1L2,IKZF3,1.604329341
BAK1,FOXA1,1.604199003
CBL,CELF2,1.603591024
FOSB,SGK1,1.602191296
CBFA2T3,SET,1.599627394
PTPN1,STIL,1.598565202
BCL2L11,DUSP9,1.598445124
BCORL1,LYL1,1.597771139
CEBPE,IKZF3,1.597718415
COL2A1,ZNF318,1.596918002
SPI1,TGFBR2,1.593531942
ELMSAN1,MAP4K3,1.592012819
CDKN1A,CKS1B,1.591754708
BCORL1,IER5L,1.5913362
BAK1,SLC6A9,1.590603699
FOXF1,STIL,1.589462104
S1PR2,TMSB4X,1.58890665
ARID1A,MAML2,1.586133077
CNN1,MEIS1,1.586031497
EGR1,TGFBR2,1.585270784
IER5L,PLK4,1.585027379
GLB1L2,ZBTB25,1.58479922
SLC4A1,SLC6A9,1.583398906
DLX2,KMT2A,1.581695636
MAP2K6,ZC3HAV1,1.580594022
DLX2,PRDM1,1.580233727
ELMSAN1,MIDN,1.580021634
DLX2,TBX2,1.578401549
KMT2A,MAML2,1.576709826
IKZF3,ZNF318,1.576640679
CEBPE,CNN1,1.575725753
CDKN1C,KIF18B,1.575246095
BCR,MAP4K3,1.575134885
CDKN1C,ZC3HAV1,1.57470011
KLF1,LYL1,1.573715358
STIL,ZBTB10,1.573114094
CDKN1C,STIL,1.572425734
IER5L,KIF2C,1.570209567
ARRDC3,PEG10,1.563075351
MAML2,MAP4K3,1.559343788
HNF4A,PRTG,1.559206789
CLDN6,ELMSAN1,1.558608419
BPGM,S1PR2,1.556829919
CELF2,DLX2,1.555066518
ISL2,PTPN9,1.554587806
FEV,TSC22D1,1.55189094
ARRDC3,POU3F2,1.551033452
HOXA13,S1PR2,1.548637843
PLK4,SAMD1,1.546828233
KIF2C,TP73,1.546136912
CITED1,UBASH3A,1.54600356
CDKN1C,CEBPB,1.545989923
CNN1,EGR1,1.542199816
CELF2,EGR1,1.54141273
KMT2A,PLK4,1.541306796
FOXF1,KIF18B,1.540504951
CLDN6,CNNM4,1.539104419
EGR1,SPI1,1.538656397
CEBPB,MEIS1,1.536712725
DUSP9,IRF1,1.53565338
IGDCC3,TMSB4X,1.535106635
BPGM,COL2A1,1.534160035
ARID1A,GLB1L2,1.533549499
CELF2,TBX3,1.533065229
CNN1,ZC3HAV1,1.531747826
BCORL1,NIT1,1.528389634
CEBPE,FEV,1.526351326
COL2A1,LYL1,1.522174974
CEBPE,EGR1,1.521889995
CITED1,PTPN1,1.520656421
MAP2K6,UBASH3A,1.520510421
CBFA2T3,CDKN1B,1.519660573
CELF2,SLC4A1,1.51922086
MAP7D1,TGFBR2,1.518765054
HES7,MAPK1,1.51700802
MEIS1,SLC6A9,1.516242887
ARRDC3,PLK4,1.516202122
CEBPB,CNNM4,1.514464888
NIT1,OSR2,1.512206225
AHR,MAP4K3,1.510970972
CNNM4,FOSB,1.50573615
CSRNP1,OSR2,1.505218305
CDKN1C,PTPN9,1.505115683
EGR1,PRTG,1.50423762
ATL1,CSRNP1,1.501711622
TMSB4X,ZBTB1,1.501644065
CNN1,TSC22D1,1.49934717
HNF4A,ZBTB25,1.497391422
MAP7D1,UBASH3B,1.497199488
MAP4K5,ZBTB25,1.497141492
TMSB4X,UBASH3B,1.495582929
CDKN1C,CLDN6,1.492914682
ETS2,UBASH3A,1.492300548
KIF2C,MAP7D1,1.491627606
CBFA2T3,UBASH3B,1.491246579
PTPN9,RHOXF2B,1.489681052
BCL2L11,FOXO4,1.489001009
CITED1,HK2,1.488544802
AHR,SGK1,1.487929943
ARID1A,KIF2C,1.487128536
BCL2L11,CDKN1B,1.486357769
ARID1A,TP73,1.485287552
CBL,SPI1,1.485264556
ARRDC3,ZNF318,1.484911019
FOXA3,LYL1,1.483444615
CELF2,MAP4K5,1.480645835
EGR1,PIK3CB,1.480640449
CITED1,ZBTB1,1.478089831
DLX2,ZBTB25,1.476386105
CSRNP1,FOSB,1.476088243
BPGM,HNF4A,1.475641653
IER5L,IGDCC3,1.475333701
GCH1,HOXC13,1.474500808
PLK4,S1PR2,1.472104217
CBL,MAP7D1,1.472008958
CDKN1A,TBX2,1.470971543
CBARP,EGR1,1.470966489
BCL2L11,EGR1,1.470522648
CBL,EGR1,1.467803484
CNNM4,ELMSAN1,1.46638738
LYL1,PEG10,1.465036868
CELF2,IKZF3,1.463369009
HOXA13,MAP2K6,1.463324894
CBL,NIT1,1.460498686
MEIS1,SLC4A1,1.458880136
LYL1,TBX3,1.458341078
COL1A1,HOXB9,1.458273457
BPGM,CNNM4,1.45481545
HOXC13,S1PR2,1.454576602
CELF2,UBASH3B,1.454573868
MAML2,PTPN9,1.454434523
CBFA2T3,HK2,1.45270849
HK2,TSC22D1,1.45261038
MAP2K3,MAP4K5,1.452105568
CDKN1B,MEIS1,1.451023187
COL1A1,HNF4A,1.450952696
CDKN1A,RHOXF2B,1.450747557
ARID1A,IER5L,1.450714863
MCOLN3,TGFBR2,1.450007306
BCORL1,ELMSAN1,1.447008361
CNN1,MAP2K3,1.446765504
IER5L,SET,1.446678532
MIDN,PTPN9,1.442184033
HES7,SLC6A9,1.441601547
IRF1,SGK1,1.441249245
CDKN1B,IER5L,1.43890477
MAP4K5,SLC4A1,1.438722938
CDKN1A,HES7,1.435693838
KLF1,KMT2A,1.43531504
HK2,PIK3CB,1.434302564
ETS2,JUN,1.433905259
OSR2,ZC3HAV1,1.433225199
CDKN1B,STIL,1.433008469
HOXC13,KIF2C,1.431747218
CBFA2T3,STIL,1.430279284
CDKN1B,MAP2K6,1.42957262
CDKN1C,CEBPA,1.428455981
NIT1,TMSB4X,1.428192581
SET,ZNF318,1.427946694
CDKN1C,FOXL2,1.427258029
JUN,TBX3,1.427239864
IKZF3,TMSB4X,1.426866065
CDKN1A,PTPN1,1.426241013
OSR2,SGK1,1.425414111
RREB1,TP73,1.421358884
BPGM,BPGM,1.421196679
IGDCC3,STIL,1.419664121
MAP2K6,TP73,1.41870768
CDKN1B,FOXA3,1.418596015
PTPN13,PTPN9,1.418127159
MAPK1,SGK1,1.417107787
PLEKHO2,ZBTB1,1.416515001
BCL2L11,STIL,1.415704082
KLF1,NIT1,1.415639546
TSC22D1,UBASH3B,1.415469011
PTPN9,ZC3HAV1,1.415219695
BCORL1,PTPN13,1.414465778
BCR,TBX3,1.414055784
FOSB,TGFBR2,1.413002269
DLX2,SPI1,1.41224225
CBL,STIL,1.407392617
CBARP,PLK4,1.406389594
IGDCC3,ISL2,1.404862624
FOXA1,PTPN1,1.403695891
HES7,IER5L,1.403313949
FOXL2NB,IRF1,1.402484299
MAP2K3,TP73,1.40095046
GCH1,SLC4A1,1.400927663
HK2,POU3F2,1.400753366
MAP4K5,SLC38A2,1.398116998
ARID1A,CLDN6,1.397496222
ELMSAN1,IRF1,1.396565381
KIF2C,SPI1,1.395687898
CNN1,HK2,1.394979554
BAK1,ZBTB1,1.393915349
CBARP,KIF2C,1.393860459
ARID1A,FOSB,1.392414956
SAMD1,TSC22D1,1.390616109
CNNM4,PLK4,1.38902873
NIT1,TSC22D1,1.388983323
CDKN1C,PRTG,1.388604639
FOSB,FOSB,1.38836353
MAML2,TP73,1.388191535
BCL2L11,HOXB9,1.387868774
HNF4A,KIF2C,1.387298252
BCL2L11,SPI1,1.387100483
CBFA2T3,IRF1,1.386643812
CLDN6,NIT1,1.385838465
COL1A1,MCOLN3,1.385331974
RUNX1T1,SLC6A9,1.384906581
S1PR2,SPI1,1.384439261
COL1A1,FOXA1,1.382250662
CDKN1C,OSR2,1.381017779
JUN,MAP2K3,1.378290928
EGR1,PLK4,1.378165917
NIT1,PTPN13,1.37622346
ELMSAN1,PTPN9,1.375904712
CITED1,MAP7D1,1.375737367
IGDCC3,KMT2A,1.375335781
MLK4,TMSB4X,1.374508687
CDKN1A,MIDN,1.374421866
ETS2,NCL,1.372576376
MAP4K3,PRDM1,1.371625569
COL1A1,TP73,1.370524031
HES7,PTPN9,1.370077668
FEV,NCL,1.368744258
COL1A1,MAP4K3,1.367753073
BCL2L11,ZNF318,1.367406018
SNAI1,STIL,1.367158068
CDKN1A,CITED1,1.366456342
MAP2K6,PLK4,1.365224797
CBARP,CBARP,1.364660199
BPGM,MAPK1,1.363115267
HNF4A,NCL,1.362265964
DLX2,ZBTB1,1.362223132
AHR,PTPN13,1.361065836
CBFA2T3,COL1A1,1.360025199
HOXC13,ZBTB25,1.358870835
CDKN1A,CEBPB,1.357543139
COL1A1,MLK4,1.357078445
PLK4,PTPN9,1.35673529
CBL,TP73,1.356143523
FOXA3,SET,1.355497982
MIDN,TP73,1.355450779
CDKN1B,CEBPB,1.355368275
BCORL1,FOXL2,1.354180832
CDKN1C,CDKN1C,1.352533086
BCR,CBARP,1.352192883
MAPK1,PRTG,1.350838838
SET,TGFBR2,1.350771727
KIF18B,PTPN1,1.350366702
MLK4,STIL,1.350294802
PTPN1,PTPN1,1.350014994
CDKN1B,ELMSAN1,1.349458574
CNNM4,PLEKHO2,1.345252417
ELMSAN1,KMT2A,1.34394303
COL1A1,PTPN1,1.343292361
CDKN1A,SPI1,1.343257689
TBX3,ZC3HAV1,1.341548074
CEBPE,PIK3CB,1.341422613
HNF4A,MAPK1,1.340397418
AHR,RREB1,1.338802257
KMT2A,MAP2K3,1.337095013
POU3F2,SLC6A9,1.335571553
HOXC13,KIF18B,1.334195733
SNAI1,ZC3HAV1,1.333622035
CLDN6,EGR1,1.332579872
BAK1,COL1A1,1.332378965
MAP7D1,PRDM1,1.330877069
KMT2A,MAP2K6,1.330467859
PTPN9,TBX3,1.330266756
PIK3CB,PTPN1,1.329736005
HOXB9,TMSB4X,1.327277904
KIF18B,PRTG,1.326966598
CDKN1C,CKS1B,1.326103402
CDKN1B,HES7,1.325580267
PLEKHO2,SLC6A9,1.324574328
COL1A1,GLB1L2,1.323644874
COL2A1,PTPN9,1.32140202
KIF2C,S1PR2,1.321080636
HK2,IER5L,1.320712482
BCORL1,CELF2,1.319554525
BCR,HOXC13,1.319194408
BPGM,SNAI1,1.319141791
ZBTB25,ZC3HAV1,1.314820623
IKZF3,RREB1,1.313412126
PLEKHO2,TBX2,1.313234298
MAP4K5,PEG10,1.312520736
BCORL1,PLK4,1.312424126
CDKN1B,KMT2A,1.312377569
FOXF1,PTPN1,1.312110161
CDKN1B,ZBTB1,1.311324225
KIF2C,TGFBR2,1.311128922
HOXC13,MAP2K6,1.310813095
SGK1,TBX2,1.310275508
CEBPB,S1PR2,1.309998993
JUN,KIF18B,1.309839827
ARID1A,PIK3CB,1.308806702
MAPK1,PTPN1,1.307919221
BAK1,BPGM,1.30756404
EGR1,EGR1,1.306937018
ETS2,SLC38A2,1.306700343
CLDN6,FOSB,1.305137794
GLB1L2,MAP2K3,1.304379437
IRF1,TBX3,1.302745871
FOXA3,UBASH3B,1.301537566
BCORL1,CDKN1B,1.299695483
CDKN1A,CDKN1B,1.298753859
PLK4,SGK1,1.298615333
FOSB,KMT2A,1.298421601
EGR1,POU3F2,1.29780677
IRF1,TMSB4X,1.294752337
FOSB,MIDN,1.294418385
BPGM,CBARP,1.294371196
KIF18B,PRDM1,1.293312982
DLX2,HOXC13,1.29138912
HOXB9,TP73,1.288521751
COL1A1,ZBTB1,1.286589027
CDKN1C,PLK4,1.285454631
