id1,id2,score
RE-MOL-0000017147,negative,-0.13636540952465698
RE-MOL-0000016073,negative,-0.03680947665263646
RE-MOL-0000123129,negative,-0.2995454443076719
RE-MOL-0000000470,negative,-0.6620399531423656
RE-MOL-0000322518,negative,-0.0299292108342133
RE-MOL-0000123129,negative,-0.20888049579857196
RE-MOL-0000009769,negative,-1.3140722372456752
RE-MOL-0000017147,negative,-0.22801581246885488
RE-MOL-0000293455,negative,-0.0506094650512028
RE-MOL-0000327950,negative,-0.020802818057676864
RE-MOL-0001086878,negative,-0.680650174911317
RE-MOL-0000024449,negative,-0.5591879926327472
RE-MOL-0000075422,negative,-0.8745912907104252
RE-MOL-0000316629,negative,-1.1354333575814581
RE-MOL-0000123129,negative,-0.00983169531213936
RE-MOL-0000001293,negative,-1.4411091889216339
RE-MOL-0000021716,negative,-0.9936420609572105
RE-MOL-0000043950,negative,-1.11870075949802
RE-MOL-0000316629,negative,-0.3938455557996692
RE-MOL-0000000603,negative,-0.3268342922922517
RE-MOL-0000401010,negative,-0.6884774558593745
RE-MOL-0000000470,negative,-0.9094607531300584
RE-MOL-0000046105,negative,-0.3714894547016379
RE-MOL-0000311663,negative,-0.21791296326609003
RE-MOL-0000011320,negative,-0.046461550234618544
RE-MOL-0000046105,negative,-0.1839589718729369
RE-MOL-0000012857,negative,-1.2471348086400336
RE-MOL-0000016073,negative,-0.06792619184360472
RE-MOL-0000024449,negative,-0.5399724412266407
RE-MOL-0000192053,negative,-0.3241225744074412
RE-MOL-0000005427,negative,-0.24762125308111757
RE-MOL-0000239211,negative,-0.1551992250698471
RE-MOL-0000075835,negative,-1.1350841574679977
RE-MOL-0000075835,negative,-2.161599324565976
RE-MOL-0000011320,negative,-0.10235938367181943
RE-MOL-0000123129,negative,-0.24946491349040636
RE-MOL-0000046105,negative,-0.3408352531040534
RE-MOL-0000123129,negative,-0.11605337272306167
RE-MOL-0000075422,negative,-0.12106540930116279
RE-MOL-0000024449,negative,-0.7849202297785179
RE-MOL-0000017437,negative,-0.3814154263070433
