id1,id2,score
RE-MOL-0000166485,negative,21.22916
RE-MOL-0000075422,negative,36.74916
RE-MOL-0000046105,negative,11.6816
RE-MOL-0000316629,negative,75.54018
RE-MOL-0000061053,negative,32.8416
RE-MOL-0000016073,negative,4.939164
RE-MOL-0000012857,negative,35.2516
RE-MOL-0000024449,negative,28.3616
RE-MOL-0000061053,negative,39.2516
RE-MOL-0000011798,negative,7.189164
RE-MOL-0000575640,negative,89.0616
RE-MOL-0000061053,negative,10.4616
RE-MOL-0000043950,negative,38.49916
RE-MOL-0000024449,negative,36.9616
RE-MOL-0000017147,negative,31.92916
RE-MOL-0000192053,negative,32.2916
RE-MOL-0000001940,negative,9.979164
RE-MOL-0000448861,negative,14.8716
RE-MOL-0000043950,negative,39.59916
RE-MOL-0000005427,negative,6.591595
RE-MOL-0000017147,negative,23.36916
RE-MOL-0000448861,negative,10.1716
RE-MOL-0000005427,negative,8.851595
RE-MOL-0000575640,negative,83.8816
RE-MOL-0000192053,negative,43.8216
RE-MOL-0000042933,negative,15.29018
RE-MOL-0000024449,negative,26.8116
RE-MOL-0000007863,negative,0.7791644
RE-MOL-0000448861,negative,9.011595
RE-MOL-0000123129,negative,9.389164
RE-MOL-0000000603,negative,29.5916
RE-MOL-0000017325,negative,39.1916
RE-MOL-0000001293,negative,34.6516
RE-MOL-0000005427,negative,15.2716
RE-MOL-0000000470,negative,41.9716
RE-MOL-0000075422,negative,31.08916
RE-MOL-0000017437,negative,12.6416
RE-MOL-0000009769,negative,52.3716
RE-MOL-0000075835,negative,56.00916
RE-MOL-0000318902,negative,18.19916
RE-MOL-0000208410,negative,5.971595
RE-MOL-0000005036,negative,38.78916
RE-MOL-0000061053,negative,9.511595
RE-MOL-0001086878,negative,49.9016
RE-MOL-0000061053,negative,36.4416
RE-MOL-0000000603,negative,15.8216
RE-MOL-0000448861,negative,7.051595
RE-MOL-0000005874,negative,6.930595
RE-MOL-0000264161,negative,0.7491644
RE-MOL-0000376867,negative,12.6616
RE-MOL-0000192053,negative,64.6816
RE-MOL-0000021716,negative,7.709164
RE-MOL-0000017437,negative,10.9416
RE-MOL-0000123129,negative,29.66916
RE-MOL-0000075835,negative,55.91916
RE-MOL-0000402554,negative,1.619164
RE-MOL-0000005036,negative,30.72916
RE-MOL-0000075422,negative,27.20916
RE-MOL-0000024449,negative,31.1616
RE-MOL-0000017325,negative,45.6416
RE-MOL-0000007863,negative,9.949164
RE-MOL-0000001940,negative,12.67916
RE-MOL-0000043950,negative,41.58916
RE-MOL-0000327950,negative,13.5816
RE-MOL-0000368985,negative,56.4036
RE-MOL-0000000470,negative,31.3516
RE-MOL-0000017147,negative,17.37916
RE-MOL-0000293904,negative,18.93916
RE-MOL-0000123129,negative,13.70916
RE-MOL-0001086878,negative,46.6216
RE-MOL-0000017325,negative,19.5116
RE-MOL-0000401010,negative,42.52916
RE-MOL-0000017147,negative,45.65916
RE-MOL-0000009769,negative,63.0216
RE-MOL-0000009769,negative,50.4816
RE-MOL-0000061053,negative,60.7216
RE-MOL-0000318902,negative,6.009164
RE-MOL-0000368985,negative,51.6886
RE-MOL-0000000603,negative,6.841595
RE-MOL-0000239211,negative,7.549164
RE-MOL-0000075835,negative,68.65916
RE-MOL-0000001940,negative,30.00916
RE-MOL-0000005427,negative,53.9016
RE-MOL-0000376867,negative,35.2516
RE-MOL-0000075422,negative,41.84916
RE-MOL-0000046105,negative,7.251595
RE-MOL-0000042933,negative,10.48018
RE-MOL-0000401010,negative,17.07916
RE-MOL-0000046105,negative,21.3516
RE-MOL-0000327950,negative,8.171595
RE-MOL-0000006951,negative,94.40916
RE-MOL-0000011320,negative,9.299164
RE-MOL-0000043950,negative,27.62916
RE-MOL-0000016073,negative,26.43916
RE-MOL-0000585498,negative,17.97916
RE-MOL-0000046105,negative,6.691595
RE-MOL-0000001940,negative,17.44916
RE-MOL-0000264161,negative,8.769164
RE-MOL-0000042933,negative,4.090184
RE-MOL-0000017437,negative,7.561595
RE-MOL-0000327950,negative,13.9416
RE-MOL-0001086878,negative,32.3216
RE-MOL-0000017325,negative,40.6116
RE-MOL-0000043950,negative,54.85916
RE-MOL-0000166485,negative,45.45916
RE-MOL-0000338872,negative,4.776184
RE-MOL-0000002081,negative,66.2516
RE-MOL-0000000470,negative,44.0316
RE-MOL-0000012857,negative,8.361595
RE-MOL-0000402383,negative,45.8516
RE-MOL-0000000603,negative,83.3316
RE-MOL-0000017437,negative,17.2916
RE-MOL-0000000470,negative,28.4316
RE-MOL-0000801341,negative,18.51018
RE-MOL-0000000470,negative,36.4716
RE-MOL-0000075422,negative,29.80916
RE-MOL-0000192053,negative,10.0116
RE-MOL-0000043950,negative,58.95916
RE-MOL-0000239211,negative,19.80916
RE-MOL-0000017325,negative,35.7316
RE-MOL-0000000603,negative,8.031595
RE-MOL-0000043950,negative,52.70916
RE-MOL-0000000470,negative,47.0016
RE-MOL-0000043950,negative,45.64916
RE-MOL-0000402554,negative,5.5391639999999995
RE-MOL-0000061053,negative,19.1916
RE-MOL-0000075835,negative,66.86916
