id1,id2,score
RE-MOL-0000071515,negative,4.9515952808
RE-MOL-0000017147,negative,61.7915952808
RE-MOL-0000311663,negative,55.5315952808
RE-MOL-0000011320,negative,7.6115952808
RE-MOL-0000011320,negative,-7.6784047192000005
RE-MOL-0000024449,negative,19.1715952808
RE-MOL-0000264161,negative,-5.4384047192
RE-MOL-0000311663,negative,-12.4484047192
RE-MOL-0000016073,negative,-1.6984047192
RE-MOL-0000001940,negative,4.2615952808
RE-MOL-0000017437,negative,13.1215952808
RE-MOL-0000017437,negative,46.0215952808
RE-MOL-0000017437,negative,0.9215952808000001
RE-MOL-0000043950,negative,64.6515952808
RE-MOL-0000011798,negative,33.2615952808
RE-MOL-0000376867,negative,62.8915952808
RE-MOL-0000208410,negative,-19.4484047192
RE-MOL-0000004057,negative,-3.0384047192
RE-MOL-0000327950,negative,-5.6384047192
RE-MOL-0000005036,negative,64.7515952808
RE-MOL-0000402554,negative,10.0415952808
RE-MOL-0000264161,negative,-7.1984047192
RE-MOL-0000327950,negative,-12.0484047192
RE-MOL-0000264161,negative,-8.4684047192
RE-MOL-0000012857,negative,16.3315952808
RE-MOL-0000801341,negative,-17.1284047192
RE-MOL-0000021716,negative,-10.8284047192
RE-MOL-0000005874,negative,5.0605952808
RE-MOL-0000264161,negative,13.2715952808
RE-MOL-0000007246,negative,14.7815952808
RE-MOL-0000239211,negative,-13.5884047192
RE-MOL-0000448861,negative,3.9815952808
RE-MOL-0000123129,negative,97.1415952808
RE-MOL-0000048704,negative,10.1415952808
RE-MOL-0000001293,negative,51.4915952808
RE-MOL-0000347465,negative,1.0015952808
RE-MOL-0000230359,negative,9.1015952808
RE-MOL-0000005427,negative,13.0615952808
RE-MOL-0000377210,negative,16.4615952808
RE-MOL-0000061053,negative,-10.0584047192
RE-MOL-0000192053,negative,40.2915952808
RE-MOL-0000021716,negative,97.2615952808
RE-MOL-0000239211,negative,-1.4984047192
RE-MOL-0001086878,negative,38.2415952808
RE-MOL-0000318902,negative,93.9915952808
RE-MOL-0000043950,negative,73.7215952808
RE-MOL-0000123129,negative,95.0415952808
RE-MOL-0000006419,negative,59.1615952808
RE-MOL-0000311663,negative,79.3915952808
RE-MOL-0000017325,negative,32.2315952808
RE-MOL-0000208410,negative,-0.7484047192000001
RE-MOL-0000801341,negative,-12.7484047192
RE-MOL-0000043950,negative,67.5415952808
RE-MOL-0000213627,negative,-9.5084047192
RE-MOL-0000016073,negative,10.1415952808
RE-MOL-0000264161,negative,5.2215952808
RE-MOL-0000017147,negative,57.2915952808
RE-MOL-0000024449,negative,41.1215952808
RE-MOL-0000042933,negative,90.4215952808
RE-MOL-0000006419,negative,57.7115952808
RE-MOL-0000005427,negative,31.1115952808
RE-MOL-0000064999,negative,-1.1584047192
RE-MOL-0000213627,negative,59.6215952808
RE-MOL-0000009769,negative,40.6615952808
RE-MOL-0000005427,negative,6.3415952808
RE-MOL-0000017835,negative,4.1315952808
RE-MOL-0000006951,negative,84.7815952808
RE-MOL-0000448861,negative,0.9015952808000001
RE-MOL-0000001293,negative,32.2015952808
RE-MOL-0000213627,negative,56.8015952808
RE-MOL-0000075835,negative,98.1216
RE-MOL-0000376867,negative,-11.2584
