id1,id2,score
RE-MOL-0000327950,negative,0.03236050094429779
RE-MOL-0000000470,negative,-0.6620399531423656
RE-MOL-0000322518,negative,-1.6289026631152845
RE-MOL-0000123129,negative,-3.491931680755931
RE-MOL-0000401010,negative,-1.378629174940501
RE-MOL-0000009769,negative,-1.3140722372456752
RE-MOL-0000017147,negative,-1.2564107653184688
RE-MOL-0000071515,negative,-0.02329316877767849
RE-MOL-0000448861,negative,0.22537865109147892
RE-MOL-0000293455,negative,-1.4255242985477712
RE-MOL-0000327950,negative,-0.020802818057676864
RE-MOL-0001086878,negative,-0.680650174911317
RE-MOL-0000024449,negative,-0.5591879926327472
RE-MOL-0000075422,negative,-1.9171118901526742
RE-MOL-0000004249,negative,-0.15813304931842584
RE-MOL-0000316629,negative,-5.054857524652109
RE-MOL-0000071515,negative,0.09907169176846703
RE-MOL-0000123129,negative,-3.0399741469183907
RE-MOL-0001076992,negative,-0.3435785971839768
RE-MOL-0000575640,negative,-0.028581086023530988
RE-MOL-0000001293,negative,-1.4411091889216339
RE-MOL-0000021716,negative,-5.180022042006894
RE-MOL-0000043950,negative,-1.510933737230403
RE-MOL-0000293904,negative,0.0447215088492518
RE-MOL-0000327950,negative,0.21186453041941572
RE-MOL-0000007863,negative,-0.003345088661661429
RE-MOL-0001086878,negative,-0.08530683028749002
RE-MOL-0000316629,negative,-5.305628777031371
RE-MOL-0000000603,negative,-0.3268342922922517
RE-MOL-0000401010,negative,-3.556664139077237
RE-MOL-0000000470,negative,-0.9094607531300584
RE-MOL-0000046105,negative,-0.3714894547016379
RE-MOL-0000311663,negative,-1.1610593723759892
RE-MOL-0000021716,negative,-2.690739538379022
RE-MOL-0000011320,negative,-0.05606510382712624
RE-MOL-0000046105,negative,-0.1839589718729369
RE-MOL-0000012857,negative,-1.2471348086400336
RE-MOL-0000011320,negative,0.12589445782770536
RE-MOL-0000293904,negative,-0.024319858097884457
RE-MOL-0000001940,negative,0.02046173132469091
RE-MOL-0000016073,negative,-0.021095577472756654
RE-MOL-0000024449,negative,-0.5399724412266407
RE-MOL-0000192053,negative,-0.3241225744074412
RE-MOL-0000264161,negative,-0.12833918771088904
RE-MOL-0000005427,negative,-0.24762125308111757
RE-MOL-0000001940,negative,-0.1510671726604485
RE-MOL-0000075422,negative,-1.203289136476623
RE-MOL-0000239211,negative,-0.2905610483935363
RE-MOL-0000005874,negative,0.01171610127789287
RE-MOL-0000075835,negative,-5.602329519992902
RE-MOL-0000007863,negative,-0.054416196328100706
RE-MOL-0000009498,negative,-1.0550994440242045
RE-MOL-0000075835,negative,-6.508446460750433
RE-MOL-0000061053,negative,0.13327949227247646
RE-MOL-0000000470,negative,-0.3819793211848801
RE-MOL-0000005427,negative,-0.12597575108252707
RE-MOL-0001076992,negative,-0.270931861238487
RE-MOL-0000017835,negative,-0.029758815497917264
RE-MOL-0000096788,negative,0.026140052881829464
RE-MOL-0001086878,negative,0.00401095032711402
RE-MOL-0000208410,negative,0.029960324377523294
RE-MOL-0000075835,negative,-5.659518603588545
RE-MOL-0000011320,negative,-0.0865318097439901
RE-MOL-0000016073,negative,-0.03462713782118318
RE-MOL-0000123129,negative,-4.591299539138572
RE-MOL-0000046105,negative,-0.3408352531040534
RE-MOL-0000123129,negative,-3.6568255804945475
RE-MOL-0000075422,negative,-0.32556818962650763
RE-MOL-0000024449,negative,-0.7849202297785179
RE-MOL-0000005427,negative,0.060717091498138365
RE-MOL-0000017437,negative,-0.3814154263070433
RE-MOL-0000585498,negative,-5.507399183545045
RE-MOL-0000009769,negative,-0.9467939780403228
RE-MOL-0000017835,negative,0.01732910172417041
RE-MOL-0000017325,negative,-0.7103212074975856
RE-MOL-0000042933,negative,-3.937125691858115
RE-MOL-0000293455,negative,-1.1705431754995168
RE-MOL-0000005427,negative,-0.3562656070963328
RE-MOL-0000000470,negative,-0.4481462952833093
RE-MOL-0000017325,negative,-0.23093235400573076
RE-MOL-0001086878,negative,-0.8349974053946966
RE-MOL-0000402383,negative,-0.8349974053946966
RE-MOL-0000002081,negative,-1.021558189360005
RE-MOL-0000801341,negative,0.005880035615512246
RE-MOL-0000293904,negative,-0.01161117510389087
RE-MOL-0000043950,negative,-1.4513304037809363
RE-MOL-0000043950,negative,-1.3295800382743284
RE-MOL-0000005427,negative,-0.013357455231501468
RE-MOL-0000448861,negative,-0.018170653265087624
RE-MOL-0000007863,negative,-0.18707624187164468
RE-MOL-0000801341,negative,0.049469131094296855
RE-MOL-0000011320,negative,-0.1443546023853195
RE-MOL-0000801341,negative,-0.07524024133231774
RE-MOL-0000071515,negative,-0.07326568182745356
RE-MOL-0000017147,negative,-1.3880380714694733
RE-MOL-0000311663,negative,-1.1691474452008894
RE-MOL-0000011320,negative,-0.11421629848220895
RE-MOL-0000011320,negative,0.10672894135407393
RE-MOL-0000024449,negative,-0.3070657208929333
RE-MOL-0000264161,negative,0.07640044767873003
RE-MOL-0000311663,negative,0.16926319406348977
RE-MOL-0000016073,negative,0.02429704869639595
RE-MOL-0000001940,negative,-0.06283032813273047
RE-MOL-0000017437,negative,-0.2029304825925697
RE-MOL-0000017437,negative,-0.8895457549426947
RE-MOL-0000017437,negative,-0.013357455231501468
RE-MOL-0000043950,negative,-1.5002829875084696
RE-MOL-0000011798,negative,-0.5834108934016781
RE-MOL-0000376867,negative,-1.4301821136085604
RE-MOL-0000208410,negative,0.25638758615868495
RE-MOL-0000004057,negative,0.043182162370337666
RE-MOL-0000327950,negative,0.07913442016292208
RE-MOL-0000005036,negative,-1.5043701297384617
RE-MOL-0000402554,negative,-0.15267001763230137
RE-MOL-0000264161,negative,0.1002834363850146
RE-MOL-0000327950,negative,0.16412210873154887
RE-MOL-0000264161,negative,0.11727486761885872
RE-MOL-0000012857,negative,-0.25724516697865785
RE-MOL-0000801341,negative,0.22809098513196302
RE-MOL-0000021716,negative,0.14832768369474292
RE-MOL-0000005874,negative,-0.07492109095265366
RE-MOL-0000264161,negative,-0.2054235220152096
RE-MOL-0000007246,negative,-0.2307630502386417
RE-MOL-0000239211,negative,0.1838155698081574
RE-MOL-0000448861,negative,-0.05861712809329039
RE-MOL-0000123129,negative,-5.128645988860649
RE-MOL-0000048704,negative,-0.15427464535773236
RE-MOL-0000001293,negative,-1.0436933600370266
RE-MOL-0000347465,negative,-0.01452281739453272
RE-MOL-0000230359,negative,-0.13767311976275154
RE-MOL-0000005427,negative,-0.20193447183651955
RE-MOL-0000377210,negative,-0.25948850137078444
RE-MOL-0000061053,negative,0.13826932227365243
RE-MOL-0000192053,negative,-0.7439940713828054
RE-MOL-0000021716,negative,-5.190520506059378
RE-MOL-0000239211,negative,0.02145705231896773
RE-MOL-0001086878,negative,-0.6952926080427645
RE-MOL-0000318902,negative,-4.0568741953783665
RE-MOL-0000043950,negative,-1.9280503981295614
RE-MOL-0000123129,negative,-4.333980156641152
RE-MOL-0000006419,negative,-1.2920015839275372
RE-MOL-0000311663,negative,-2.278695263604347
RE-MOL-0000017325,negative,-0.5613152843439838
RE-MOL-0000208410,negative,0.010756994863215318
RE-MOL-0000801341,negative,0.17310702088659036
RE-MOL-0000043950,negative,-1.6233359995071999
RE-MOL-0000213627,negative,0.13104160025007247
RE-MOL-0000016073,negative,-0.15427464535773236
RE-MOL-0000264161,negative,-0.07736971670929388
RE-MOL-0000017147,negative,-1.2274080846779074
RE-MOL-0000024449,negative,-0.7641895120603329
RE-MOL-0000042933,negative,-3.3840707942877755
RE-MOL-0000006419,negative,-1.241665957483741
RE-MOL-0000005427,negative,-0.5376669256282414
RE-MOL-0000064999,negative,0.016616190810443816
RE-MOL-0000213627,negative,-1.3083441814731172
RE-MOL-0000009769,negative,-0.7529619536208515
RE-MOL-0000005427,negative,-0.09451963002249203
RE-MOL-0000017835,negative,-0.06087266927244951
RE-MOL-0000006951,negative,-2.7161109597202278
RE-MOL-0000448861,negative,-0.013066261715998815
RE-MOL-0000001293,negative,-0.5606767674073906
RE-MOL-0000213627,negative,-1.2109500590309046
RE-MOL-0000075835,negative,-5.73435187621412
RE-MOL-0000376867,negative,0.15391426354738472
RE-MOL-0000005427,negative,-0.19415616463493743
RE-MOL-0000046105,negative,-0.09714065059632188
RE-MOL-0000096788,negative,0.10699688390598665
RE-MOL-0000017325,negative,-0.5203885364683718
RE-MOL-0000017437,negative,0.09001879657168699
RE-MOL-0000192053,negative,-0.3959590491780311
RE-MOL-0000402554,negative,0.004730115604177874
RE-MOL-0000075835,negative,-5.560881162516957
RE-MOL-0000012837,negative,0.21223811905810322
RE-MOL-0000048704,negative,-0.1783975319847256
RE-MOL-0000402554,negative,0.00645465168021591
RE-MOL-0000316629,negative,-5.054859787769079
RE-MOL-0000192053,negative,-1.1203444152875144
RE-MOL-0000001293,negative,-0.9754420191820853
RE-MOL-0000004057,negative,0.058502215468492505
RE-MOL-0000001940,negative,-0.022999959004925623
RE-MOL-0000311663,negative,0.043602150984009096
RE-MOL-0000012857,negative,0.054479058105898925
RE-MOL-0000239211,negative,0.05141950626537714
RE-MOL-0001086878,negative,0.06361897449945875
RE-MOL-0000575640,negative,-3.199136122619043
RE-MOL-0000009357,negative,-0.4285969519151427
RE-MOL-0000011320,negative,-0.18691208449988234
RE-MOL-0000024449,negative,-0.6344552668386569
RE-MOL-0000448861,negative,-0.15315129428916485
RE-MOL-0000011320,negative,0.08526698459276073
RE-MOL-0000801341,negative,0.07557924846034651
RE-MOL-0000017325,negative,-0.49454804145331593
RE-MOL-0000005036,negative,-0.3257490787522675
RE-MOL-0000017147,negative,-1.121913469548343
RE-MOL-0000004057,negative,0.02698988074026109
RE-MOL-0000001293,negative,-0.9291051304316391
RE-MOL-0000264161,negative,-0.025640957604254295
RE-MOL-0000123129,negative,-4.726080749173607
RE-MOL-0000005427,negative,-0.09144215101534965
RE-MOL-0000001293,negative,-0.7546649836147133
RE-MOL-0000005874,negative,-0.10583949881987335
RE-MOL-0000316629,negative,-5.317088765078845
RE-MOL-0000377210,negative,-0.5619541845142043
RE-MOL-0000000470,negative,-0.5797407498263695
RE-MOL-0000005036,negative,-0.7938969501436034
RE-MOL-0000012857,negative,0.039256402236840654
RE-MOL-0000017147,negative,-1.5092902275395228
RE-MOL-0000327486,negative,-1.708990615206806
RE-MOL-0000001940,negative,-0.0485852046886975
RE-MOL-0000402554,negative,0.06568817747894289
RE-MOL-0000075422,negative,-1.3281305704559125
RE-MOL-0000017147,negative,-1.5312227727894796
RE-MOL-0000017325,negative,-0.7141030585646374
RE-MOL-0000377210,negative,-0.28352000883181394
RE-MOL-0000402554,negative,0.1928052082048694
RE-MOL-0000001940,negative,-0.1615177146079961
RE-MOL-0000016073,negative,-0.07797871173690323
RE-MOL-0000318902,negative,-3.693686423877161
RE-MOL-0000213627,negative,-5.244192885886703
RE-MOL-0000585498,negative,-5.363850111473422
RE-MOL-0000020425,negative,-1.69033950226635
RE-MOL-0000007863,negative,-1.6295723191121274
RE-MOL-0000075422,negative,-1.5072382278977976
RE-MOL-0000009769,negative,-0.7119746103595994
RE-MOL-0000012857,negative,0.021883412332310885
RE-MOL-0000061053,negative,-0.44972184729361137
RE-MOL-0000213627,negative,-1.526643234050083
RE-MOL-0001086878,negative,-0.10751718857039354
RE-MOL-0000007863,negative,-2.6731497567253424
RE-MOL-0000005036,negative,-1.4489654121996256
RE-MOL-0000000603,negative,-0.11016195531477299
RE-MOL-0000448861,negative,-0.20409344332364962
RE-MOL-0000318902,negative,-0.17139441305140987
RE-MOL-0000585498,negative,-5.789142367005186
RE-MOL-0000024449,negative,-0.47777547744754495
RE-MOL-0000061053,negative,-1.1776075739823182
RE-MOL-0000006951,negative,-4.780552030431923
RE-MOL-0000264161,negative,0.27056960637251537
RE-MOL-0000021716,negative,-4.900384307183333
RE-MOL-0000011798,negative,-0.6700520780291332
RE-MOL-0000166485,negative,-0.7869103264922918
RE-MOL-0000075422,negative,-1.883720423389771
RE-MOL-0000046105,negative,-0.17921405878774663
RE-MOL-0000316629,negative,-5.3402799900780815
RE-MOL-0000061053,negative,-0.5743602353623022
RE-MOL-0000318902,negative,-3.991163200603424
RE-MOL-0000016073,negative,-0.10069433943503169
RE-MOL-0000012857,negative,-0.6270835521358247
RE-MOL-0000402383,negative,-0.737966209648021
RE-MOL-0001076992,negative,0.07379836995650477
RE-MOL-0000347465,negative,-0.0094312934906977
RE-MOL-0000024449,negative,-0.481194978918075
RE-MOL-0000001940,negative,-0.2363606719201093
RE-MOL-0000004057,negative,0.06499877285317227
RE-MOL-0000061053,negative,-0.7190816835757503
RE-MOL-0000061053,negative,0.012760372233276938
RE-MOL-0000011798,negative,-1.1694720663065687
RE-MOL-0000575640,negative,-3.1925263696343915
RE-MOL-0000011320,negative,0.15482167275755784
RE-MOL-0000402383,negative,-0.7271789195798091
RE-MOL-0000061053,negative,-0.15942155655085724
RE-MOL-0000004846,negative,0.012445739921712613
RE-MOL-0000043950,negative,-1.3948508543312825
RE-MOL-0000192053,negative,-5.862790291338763
RE-MOL-0000016073,negative,0.03799227744234649
RE-MOL-0000024449,negative,-0.6656971771831621
RE-MOL-0000327950,negative,-0.20110506608987755
RE-MOL-0000017147,negative,-1.059843776060119
RE-MOL-0000192053,negative,-0.5625932671936684
RE-MOL-0000001940,negative,-0.20908786907485416
RE-MOL-0000448861,negative,-0.2322875798515532
RE-MOL-0000000603,negative,-0.20425964591968668
RE-MOL-0000043950,negative,-1.5873420234142304
RE-MOL-0000005427,negative,-0.09837572368633314
RE-MOL-0000017147,negative,-1.3967489677224485
RE-MOL-0000448861,negative,-0.15475645769852273
RE-MOL-0000005427,negative,-0.1337106840285862
RE-MOL-0000402554,negative,0.14546095318713465
RE-MOL-0000208410,negative,-0.12550352359912728
RE-MOL-0000213627,negative,-5.148979809829211
RE-MOL-0000575640,negative,-2.6332195536659877
RE-MOL-0000192053,negative,-0.8319125587985632
RE-MOL-0000402554,negative,0.019181027078490058
RE-MOL-0000042933,negative,-3.578904377360007
RE-MOL-0000402554,negative,0.09583539199977505
RE-MOL-0000042933,negative,-3.8471753814078142
RE-MOL-0000024449,negative,-0.45031308829925343
RE-MOL-0000123129,negative,-0.05576515804244734
RE-MOL-0000012857,negative,-0.054865707295553054
RE-MOL-0000007863,negative,-2.1917615947508673
RE-MOL-0000208410,negative,0.037711210335283615
RE-MOL-0000448861,negative,-0.13624538600254948
RE-MOL-0000123129,negative,-3.9305122946893936
RE-MOL-0000123129,negative,-2.871083721523764
RE-MOL-0000000603,negative,-0.506180536544477
RE-MOL-0000208410,negative,0.38082252260060273
RE-MOL-0000016073,negative,-0.0845417416809507
RE-MOL-0000017325,negative,-0.7176574652764326
RE-MOL-0000001293,negative,-0.6137761815954025
RE-MOL-0000005427,negative,-0.23908246923037982
RE-MOL-0000016073,negative,0.2139805286348023
RE-MOL-0000000470,negative,-0.7851689444535881
RE-MOL-0000075422,negative,-1.651613459750895
RE-MOL-0000017437,negative,-0.19498166185766547
RE-MOL-0000009769,negative,-1.0701060104062337
RE-MOL-0000801341,negative,-1.4274634107444022
RE-MOL-0000075835,negative,-5.59534097984079
RE-MOL-0000318902,negative,-3.7105857182423976
RE-MOL-0000192053,negative,-5.92278982104368
RE-MOL-0000004057,negative,0.028263678688196264
RE-MOL-0000208410,negative,-0.08883144913713795
RE-MOL-0000005036,negative,-1.5278907581879178
RE-MOL-0000061053,negative,-0.14419515485397694
RE-MOL-0001086878,negative,-0.9971635662957307
RE-MOL-0000000603,negative,-0.0682654379448863
RE-MOL-0000311663,negative,-0.04963005827948867
RE-MOL-0000001940,negative,0.02401330448935635
RE-MOL-0000061053,negative,-0.6538452877138247
RE-MOL-0000000603,negative,-0.24847800661493505
RE-MOL-0000000938,negative,0.07009258309501908
RE-MOL-0000448861,negative,-0.10549798626044943
RE-MOL-0000048704,negative,-0.2177860442730111
RE-MOL-0000017147,negative,-0.9230742921164468
RE-MOL-0000311663,negative,-2.0105179845145926
RE-MOL-0000005874,negative,-0.10362111087342843
RE-MOL-0000264161,negative,0.05030533128597162
RE-MOL-0000000603,negative,-0.14738736878783182
RE-MOL-0000011798,negative,0.05711618678272794
RE-MOL-0000007863,negative,-0.6673000853317841
RE-MOL-0000376867,negative,-0.19531199304797747
RE-MOL-0000293904,negative,0.21907122725023231
RE-MOL-0000192053,negative,-1.5015081076300436
RE-MOL-0000021716,negative,-5.026369623361372
RE-MOL-0000311663,negative,-0.07858796822188317
RE-MOL-0000017437,negative,-0.1671764019567655
RE-MOL-0000316629,negative,-5.148979809829211
RE-MOL-0000448861,negative,0.11101000576298184
RE-MOL-0000024449,negative,-0.48361363378399863
RE-MOL-0000123129,negative,-4.673591510760192
RE-MOL-0000448861,negative,0.07995360646560987
RE-MOL-0000075835,negative,-6.0318340269666555
RE-MOL-0000402554,negative,0.018184134063092515
RE-MOL-0000005036,negative,-1.6552442075767186
RE-MOL-0000009498,negative,-0.6999254890149117
RE-MOL-0000376867,negative,-4.784522680378457
RE-MOL-0000075422,negative,-1.329580209388674
RE-MOL-0000024449,negative,-0.538714529451301
RE-MOL-0000017325,negative,-0.8794251028371873
RE-MOL-0000007863,negative,-3.1305675872499727
RE-MOL-0000192053,negative,-0.8677943247994446
RE-MOL-0000376867,negative,-2.2495890118114943
RE-MOL-0000001940,negative,-0.347244609492173
RE-MOL-0000021716,negative,-3.3395788017090497
RE-MOL-0000043950,negative,-1.4901156953793737
RE-MOL-0000327950,negative,-0.21058957459885005
RE-MOL-0000368985,negative,-1.1977190864121767
RE-MOL-0000000470,negative,-0.5427019992632067
RE-MOL-0000017147,negative,-1.243372908765441
RE-MOL-0000293904,negative,-0.1308644572495466
RE-MOL-0000123129,negative,-0.614880452891236
RE-MOL-0001086878,negative,-0.9056720330691638
RE-MOL-0000017325,negative,-0.31314721809937024
RE-MOL-0000401010,negative,-2.950268874371919
RE-MOL-0000017147,negative,-1.6127080514740877
RE-MOL-0000009769,negative,-1.1936874924663954
RE-MOL-0000061053,negative,-0.7418212115165973
RE-MOL-0000009769,negative,-1.4352452920490746
RE-MOL-0000585498,negative,-5.468555155874485
RE-MOL-0000239211,negative,0.01175903115592978
RE-MOL-0000005036,negative,-1.0917742791216174
RE-MOL-0000071515,negative,0.07722118740653679
RE-MOL-0000004249,negative,0.08499497917466221
RE-MOL-0000009769,negative,-1.0139633948213966
RE-MOL-0000061053,negative,-4.064096762362182
RE-MOL-0000239211,negative,0.09353860994125718
RE-MOL-0000001940,negative,-0.09853018219266564
RE-MOL-0000061053,negative,-1.3481919320137574
RE-MOL-0000318902,negative,-4.615852911301971
RE-MOL-0000448861,negative,0.26349599439664667
RE-MOL-0000368985,negative,-1.049564434131618
RE-MOL-0000001293,negative,-0.4222033391779264
RE-MOL-0000007863,negative,-4.068931211765381
RE-MOL-0000000603,negative,-0.10224215605014501
RE-MOL-0000377210,negative,-0.35792877755519364
RE-MOL-0000448861,negative,-0.1722069847671648
RE-MOL-0000239211,negative,-0.1846147571098955
RE-MOL-0000448861,negative,0.06623946408230438
RE-MOL-0000007863,negative,-3.116735796315774
RE-MOL-0000075835,negative,-5.659522044934243
RE-MOL-0000075835,negative,-6.099469723285047
RE-MOL-0000264161,negative,0.11007460865874985
RE-MOL-0000001940,negative,-0.6060698588933827
RE-MOL-0000005427,negative,-1.117211416946932
RE-MOL-0000012857,negative,0.17796115210238483
RE-MOL-0000043950,negative,-1.6233362092638717
RE-MOL-0000123129,negative,0.279036192853301
RE-MOL-0000376867,negative,-0.6270835521358247
RE-MOL-0000075422,negative,-1.2688723814775384
RE-MOL-0000000470,negative,-0.5374576146989817
RE-MOL-0000213627,negative,-7.677721084336771
RE-MOL-0000046105,negative,-0.10860562305555128
RE-MOL-0000042933,negative,-3.9661450035140464
RE-MOL-0000016073,negative,0.038975581323767806
RE-MOL-0000042933,negative,-4.171784390358658
RE-MOL-0000401010,negative,-1.2891783612702716
